B1,20171120113303,1,2017,66118,Ke1001,株式会社渡辺工務店,1,75000,29000,14.8,100,100,0,0,0,75000,29000,14.8,100,100,5,375000,230000,75000,29000,14.8,100,100,4,300000,184000,75000,29000,14.8,100,100,5,375000,230000,75000,29000,14.8,100,100,0,0,0,75000,29000,14.8,100,100,5,375000,230000,75000,29000,14.8,100,100,1,75000,46000,75000,29000,14.8,100,100,2,150000,92000,75000,29000,14.8,100,100,1,75000,46000,75000,29000,14.8,100,100,2,150000,92000,75000,29000,14.8,100,100,0,0,0,75000,29000,14.8,100,100,1,75000,46000
B1,20171120113303,1,2017,66118,Ke1004,株式会社渡辺工務店,1,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,1,45000,45000,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0,45000,0,14.8,100,100,0,0,0
B1,20171120113303,1,2017,66118,Ke1005,株式会社渡辺工務店,1,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,1,28000,11000,28000,17000,14.8,100,100,1,28000,11000,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0,28000,17000,14.8,100,100,0,0,0
B1,20171120113303,1,2017,66118,Ke2002,株式会社渡辺工務店,2,40000,0,14.8,100,100,0,0,0,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000,40000,0,14.8,100,100,1,40000,40000
B1,20171120113303,1,2017,50765,Ke1001,須藤建設株式会社札幌支店,1,70000,23000,33.3,100,50,1,70000,47000,70000,23000,33.3,100,50,0,0,0,70000,23000,33.3,100,50,2,140000,94000,70000,23000,33.3,100,50,3,210000,141000,70000,23000,33.3,100,50,0,0,0,70000,23000,33.3,100,50,1,70000,47000,70000,23000,33.3,100,50,1,70000,47000,70000,23000,33.3,100,50,2,140000,94000,70000,23000,33.3,100,50,0,0,0,70000,23000,33.3,100,50,0,0,0,70000,23000,33.3,100,50,1,70000,47000,70000,23000,33.3,100,50,1,70000,47000
B1,20171120113303,1,2017,50765,Ke2002,須藤建設株式会社札幌支店,2,36000,0,33.3,100,50,1,36000,36000,36000,0,33.3,100,50,1,36000,36000,36000,0,33.3,100,50,1,36000,36000,18000,0,33.3,100,50,1,18000,18000,36000,0,33.3,100,50,1,36000,36000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000,18000,0,33.3,100,50,1,18000,18000
B1,20171120113303,1,2017,69134,Ke1001,エイベルホーム株式会社,1,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,3,240000,165000,80000,25000,0,0,0,2,160000,110000,80000,25000,0,0,0,2,160000,110000,80000,25000,0,0,0,2,160000,110000,80000,25000,0,0,0,3,240000,165000
B1,20171120113303,1,2017,69134,Ke1005,エイベルホーム株式会社,1,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,1,37000,12000,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,2,74000,24000,37000,25000,0,0,0,1,37000,12000,37000,25000,0,0,0,1,37000,12000,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,2,74000,24000,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,0,0,0,37000,25000,0,0,0,0,0,0
B1,20171120113303,1,2017,63942,Ke1001,ｾﾙｺﾎｰﾑ札幌南 株式会社ｽｶｲﾊｳｽ,1,56000,22000,64.3,100,90,3,168000,102000,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,2,112000,68000,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,2,112000,68000,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,0,0,0,56000,22000,64.3,100,90,0,0,0,56000,22000,64.3,100,90,1,56000,34000,56000,22000,64.3,100,90,0,0,0
B1,20171120113303,1,2017,63942,Ke1002,ｾﾙｺﾎｰﾑ札幌南 株式会社ｽｶｲﾊｳｽ,1,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,1,28000,6000,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0
B1,20171120113303,1,2017,63942,Ke1005,ｾﾙｺﾎｰﾑ札幌南 株式会社ｽｶｲﾊｳｽ,1,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,1,28000,6000,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0,28000,22000,64.3,100,90,0,0,0
B1,20171120113303,1,2017,63942,Ke2002,ｾﾙｺﾎｰﾑ札幌南 株式会社ｽｶｲﾊｳｽ,2,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000,40000,0,64.3,100,90,1,40000,40000
B1,20171120113303,1,2017,68307,Ke1001,株式会社リヨ・デ・ホーム,1,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,2,150000,100000,75000,25000,53.8,85.7,100,1,75000,50000,75000,25000,53.8,85.7,100,2,150000,100000
B1,20171120113303,1,2017,68307,Ke1004,株式会社リヨ・デ・ホーム,1,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,0,0,0,50000,0,53.8,85.7,100,1,50000,50000,50000,0,53.8,85.7,100,0,0,0
B1,20171120113303,1,2017,68307,Ke2002,株式会社リヨ・デ・ホーム,2,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000,40000,0,53.8,85.7,100,1,40000,40000
B1,20171120113303,1,2017,51968,Ke1001,ユニバーサルホーム札幌南店,1,50000,24000,35,100,100,0,0,0,50000,24000,35,100,100,2,100000,52000,50000,24000,35,100,100,4,200000,104000,50000,24000,35,100,100,0,0,0,50000,24000,35,100,100,0,0,0,50000,24000,35,100,100,2,100000,52000,50000,24000,35,100,100,5,250000,130000,50000,24000,35,100,100,3,150000,78000,50000,24000,35,100,100,1,50000,26000,50000,24000,35,100,100,1,50000,26000,50000,24000,35,100,100,2,100000,52000,50000,24000,35,100,100,0,0,0
B1,20171120113303,1,2017,51968,Ke2002,ユニバーサルホーム札幌南店,2,20000,0,35,100,100,2,40000,40000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000,20000,0,35,100,100,1,20000,20000
B1,20171120113303,1,2017,63859,Ke1001,株式会社生杉建設,1,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,2,180000,130000,90000,25000,0,0,0,1,90000,65000,90000,25000,0,0,0,1,90000,65000,90000,25000,0,0,0,2,180000,130000
B1,20171120113303,1,2017,63859,Ke1005,株式会社生杉建設,1,45000,25000,0,0,0,1,45000,20000,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,2,90000,40000,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0,45000,25000,0,0,0,0,0,0
B1,20171120113303,1,2017,69935,Ke1001,アイビーホーム株式会社,1,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,2,140000,90000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,2,140000,90000
B1,20171120113303,1,2017,69935,Ke2002,アイビーホーム株式会社,2,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000
B1,20171120113303,1,2017,52875,Ke1001,株式会社ﾛｺﾞｽﾎｰﾑ ﾊｳｼﾞﾝｸﾞｶﾌｪ函館,1,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,1,60000,37000,60000,23000,50,50,0,2,120000,74000,60000,23000,50,50,0,1,60000,37000
B1,20171120113303,1,2017,63706,Ke1001,ユニバーサルホーム札幌東店,1,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,0,0,0,50000,23000,61.1,100,100,0,0,0,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,5,250000,135000,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,2,100000,54000,50000,23000,61.1,100,100,2,100000,54000,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,1,50000,27000,50000,23000,61.1,100,100,0,0,0
B1,20171120113303,1,2017,63706,Ke2002,ユニバーサルホーム札幌東店,2,40000,0,61.1,100,100,0,0,0,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000,40000,0,61.1,100,100,1,40000,40000
B1,20171120113303,1,2017,51839,Ke1001,大鎮キムラ建設株式会社,1,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000,68000,25000,18.2,100,100,1,68000,43000
B1,20171120113303,1,2017,51839,Ke2002,大鎮キムラ建設株式会社,2,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000,20000,0,18.2,100,100,1,20000,20000
B1,20171120113303,1,2017,65193,Ke1001,須藤建設株式会社,1,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,2,140000,96000,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,1,70000,48000,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0,70000,22000,0,0,0,0,0,0
B1,20171120113303,1,2017,65193,Ke1004,須藤建設株式会社,1,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,2,90000,90000,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0
B1,20171120113303,1,2017,63502,Ke1001,株式会社住まいのクワザワ函館支店,1,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,0,0,0,70000,25000,0,0,0,0,0,0,70000,25000,0,0,0,1,70000,45000
B1,20171120113303,1,2017,63502,Ke1004,株式会社住まいのクワザワ函館支店,1,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,2,90000,90000,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0
B1,20171120113303,1,2017,63502,Ke2002,株式会社住まいのクワザワ函館支店,2,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000
B1,20171120113303,1,2017,64494,Ke1004,株式会社宇佐美建設,1,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0
B1,20171120113303,1,2017,52354,Ke1001,大鎮キムラ建設株式会社,1,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000
B1,20171120113303,1,2017,53541,Ke1002,建成ホーム株式会社札幌オフィス,1,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,1,35000,13000,35000,22000,0,0,0,0,0,0,35000,22000,0,0,0,0,0,0,35000,22000,0,0,0,1,35000,13000
B1,20171120113303,1,2017,53541,Ke1004,建成ホーム株式会社札幌オフィス,1,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,1,55000,55000,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0,55000,0,0,0,0,0,0,0
B1,20171120113303,1,2017,64489,Ke1002,株式会社住まいのウチイケ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000,30000,22000,0,0,0,1,30000,8000
B1,20171120113303,1,2017,65179,Ke1001,東陽ハウス株式会社,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,1,70000,45000,70000,25000,0,0,0,0,0,0,70000,25000,0,0,0,0,0,0,70000,25000,0,0,0,1,70000,45000
B1,20171120113303,1,2017,67771,Ke1001,株式会社土屋ホーム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,20000,0,0,0,2,100000,60000,50000,20000,0,0,0,3,150000,90000,50000,20000,0,0,0,3,150000,90000,50000,20000,0,0,0,0,0,0,50000,20000,0,0,0,3,150000,90000,50000,20000,0,0,0,3,150000,90000
B1,20171120113303,1,2017,68616,Ke1001,株式会社国木ハウス苫小牧営業所,1,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,1,73000,48000,73000,25000,0,0,0,0,0,0,73000,25000,0,0,0,0,0,0,73000,25000,0,0,0,1,73000,48000
B1,20171120113303,1,2017,68768,Ke1001,株式会社札都,1,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000,75000,25000,0,0,0,1,75000,50000
B1,20171120113303,1,2017,68768,Ke2002,株式会社札都,2,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000,40000,0,0,0,0,1,40000,40000
B1,20171120113303,1,2017,69599,Ke1001,住研ハウス株式会社,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,27000,0,0,0,1,80000,53000,0,0,0,0,0,0,0,0,80000,28000,0,0,0,1,80000,52000,0,0,0,0,0,0,0,0,80000,28000,0,0,0,1,80000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,28000,0,0,0,1,80000,52000
B1,20171120113303,1,2017,00002251,Ke1002,ケント・ハウス株式会社,1,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000,35000,21000,0,0,0,1,35000,14000
B1,20171120113303,1,2017,00003783,Ke1004,北海道ハウス株式会社,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000,0,0,0,0,0,0,0,0,45000,1,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,1,45000,45000,45000,0,0,0,0,1,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,1,45000,45000
B1,20171120113303,2,2017,99170000,Ke1001,北海道_中村嘉_その他加盟店,1,50000,18000,0,0,0,25,1250000,800000,57000,19000,0,0,0,39,2223000,1482000,53000,19000,0,0,0,9,477000,306000,61000,22000,0,0,0,19,1159000,741000,53000,18000,0,0,0,18,954000,630000,72000,23000,0,0,0,28,2016000,1372000,52000,17000,0,0,0,19,988000,665000,44000,17000,0,0,0,15,660000,405000,65000,22000,0,0,0,11,715000,473000,55000,22000,0,0,0,16,880000,528000,62000,22000,0,0,0,16,992000,640000,58000,22000,0,0,0,39,2262000,1404000
B1,20171120113303,2,2017,99170000,Ke1002,北海道_中村嘉_その他加盟店,1,27000,20000,0,0,0,1,27000,7000,53000,10000,0,0,0,1,53000,43000,30000,11000,0,0,0,1,30000,19000,39000,8000,0,0,0,1,39000,31000,38000,24000,0,0,0,1,38000,14000,43000,12000,0,0,0,1,43000,31000,26000,7000,0,0,0,1,26000,19000,17000,13000,0,0,0,1,17000,4000,30000,18000,0,0,0,1,30000,12000,42000,12000,0,0,0,1,42000,30000,43000,16000,0,0,0,1,43000,27000,68000,21000,0,0,0,1,68000,47000
B1,20171120113303,2,2017,99170000,Ke9008,北海道_中村嘉_その他加盟店,3,14000,9000,0,0,0,2,28000,10000,16000,9000,0,0,0,5,80000,35000,17000,10000,0,0,0,4,68000,28000,15000,9000,0,0,0,8,120000,48000,15000,9000,0,0,0,7,105000,42000,14000,8000,0,0,0,14,196000,84000,14000,8000,0,0,0,14,196000,84000,13000,8000,0,0,0,16,208000,80000,14000,8000,0,0,0,21,294000,126000,14000,8000,0,0,0,15,210000,90000,13000,7000,0,0,0,19,247000,114000,14000,8000,0,0,0,21,294000,126000
B1,20171120113303,2,2017,99170000,Ke9020,北海道_中村嘉_その他加盟店,3,0,0,0,0,0,0,0,0,2000,1000,0,0,0,1,2000,1000,2000,1000,0,0,0,1,2000,1000,12000,4000,0,0,0,1,12000,8000,8000,2000,0,0,0,1,8000,6000,11000,6000,0,0,0,1,11000,5000,19000,11000,0,0,0,1,19000,8000,29000,8000,0,0,0,1,29000,21000,18000,10000,0,0,0,1,18000,8000,14000,8000,0,0,0,1,14000,6000,29000,25000,0,0,0,1,29000,4000,17000,9000,0,0,0,1,17000,8000
B1,20171120113303,2,2017,99170000,Ke2001,北海道_中村嘉_その他加盟店,2,279000,186000,0,0,0,1,279000,93000,446000,385000,0,0,0,1,446000,61000,336000,228000,0,0,0,1,336000,108000,405000,234000,0,0,0,1,405000,171000,288000,121000,0,0,0,1,288000,167000,617000,334000,0,0,0,1,617000,283000,163000,76000,0,0,0,1,163000,87000,233000,67000,0,0,0,1,233000,166000,250000,67000,0,0,0,1,250000,183000,367000,271000,0,0,0,1,367000,96000,488000,409000,0,0,0,1,488000,79000,590000,452000,0,0,0,1,590000,138000
B1,20171120113303,2,2017,99170000,Ke2002,北海道_中村嘉_その他加盟店,2,11000,0,0,0,0,1,11000,11000,32000,0,0,0,0,1,32000,32000,29000,0,0,0,0,1,29000,29000,4000,0,0,0,0,1,4000,4000,30000,0,0,0,0,1,30000,30000,0,0,0,0,0,0,0,0,18000,0,0,0,0,1,18000,18000,26000,0,0,0,0,1,26000,26000,35000,0,0,0,0,1,35000,35000,24000,0,0,0,0,1,24000,24000,11000,0,0,0,0,1,11000,11000,12000,0,0,0,0,1,12000,12000
